protein_name	p_male	beta_male	corr_male	p_female	beta_female	corr_female	p_all	beta_all	corr_all
PLA2G2E	0.0747482318296149	0.000707972371462635	0.195481400490988	0.000590125952507167	0.00236106996599592	0.361100067070251	0.000133826342779757	0.00154129638216641	0.287970469164884
PLA2G5	0.527616152406987	-0.000263412357699787	-0.0698813364470781	0.0264552226383026	0.00191872093620568	0.237963961836988	0.0840715605274848	0.00084015356736261	0.132496664423026
PLA2G7	0.428600505187285	0.000373345145132866	0.0875148309802153	0.0544680128436947	0.000911553389471929	0.206932965831494	0.0540811070795434	0.000653138249996996	0.147574033298946
PLAT	1.16198066106178e-09	0.00479445689121608	0.604224798620477	3.27451129609698e-06	0.00387985323329995	0.475375097088008	4.24724554190464e-14	0.00433635477921274	0.535907445743969
PLAU	0.404106755618172	-0.000543725739506305	-0.0922181884575896	0.096396418632594	-0.000984923235307048	-0.17939286923527	0.078306201854665	-0.000769372678089256	-0.135009541902149
PLAUR	1.69091702036293e-10	0.00473638990012041	0.627470102037925	6.91438502851998e-06	0.00249310650886007	0.461256840544526	1.02539317050899e-14	0.00359364497745483	0.546740583575093
PLCG1	0.762219974011671	0.000100055565552516	0.0335055227036667	0.622163471730747	0.000219796293285562	0.0535691025565129	0.567885594487352	0.000158652600047907	0.0439797619955289
PLG	0.000570387091778737	-0.00140597458222021	-0.368137654405719	0.00161089392619218	-0.00152068735790814	-0.333236077391999	3.51426278111546e-06	-0.00146769878344728	-0.34620178832442
PLG.1	0.0771098986434579	0.000774243685597848	0.193942852515712	0.000138997707176163	0.00203944308725877	0.397270049803128	4.82002967964853e-05	0.00141304727921548	0.305570550693483
PLG.2	0.000241203972643206	-0.00110986160024837	-0.390413949428899	1.71433391147698e-07	-0.00142730298050685	-0.525648838744313	4.39781272209185e-10	-0.00127376154735358	-0.45416884730499
PLK1	0.00149573634572328	0.00248707853726155	0.341132211703805	0.272215016686199	0.000952064896364612	0.119017820874872	0.00350146822454162	0.00170442698222963	0.222123018257943
PLXNB2	0.0301832498930128	0.00103751366892817	0.236687854479637	0.040391107095806	0.000852373268484993	0.220233176284183	0.00278018930609416	0.000947746345365786	0.227395070444622
PLXNC1	0.656386269009044	0.00019405231071624	0.0492519440739464	0.144275561174034	-0.000608364229681353	-0.157833965188942	0.475023062444609	-0.000214522748573627	-0.0549881605778637
POMC	0.310814697472022	0.00073879049018309	0.11191247650576	0.360760121811464	-0.000688753340962763	-0.0991748502258473	0.982739867404356	1.13164611920344e-05	0.00166662054865825
POMC.1	0.0420350661660455	0.0010671275377737	0.222383362528817	0.05006358252988	0.00119186910151602	0.210754244018271	0.00466181385333608	0.001131533885543	0.215412421391031
POMC.2	5.03407990211714e-06	0.00317824282344194	0.474816884101256	0.58199804153231	0.000655972320120233	0.0598288635337697	0.00622744805111462	0.00190158167438951	0.208419707043569
PON1	0.283094224585064	0.000580608610880958	0.118479106254652	0.286075682907182	0.000633684318671312	0.115658268833266	0.131307644884178	0.000604444425609726	0.115854287406242
POR	1.10180200275741e-05	-0.00382542924883679	-0.459441789597432	0.0486690459988244	-0.00178079365440823	-0.212021793347993	9.1090089819792e-06	-0.0027835136408326	-0.332085092932041
POSTN	1.52425367184646e-09	0.00349407861042615	0.600794986139978	0.000214489118978245	0.00189427861948002	0.386850122047293	3.53676064531313e-12	0.00268186787979268	0.499500028610557
PPA1	0.597453351922923	-0.00056808164379118	-0.0584431709154315	0.0577830838354175	0.00179222269942906	0.204220598168199	0.37730756962181	0.000628639665152715	0.0679348456258107
PPBP	0.404199734578452	0.001567320336399	0.0922000250581737	0.00189436364908398	0.00601351186753395	0.328489475879614	0.00456118053678185	0.00381855569632989	0.215930934090547
PPBP.1	0.330759478155751	0.00189100846534272	0.107419864182735	0.00129668343848486	0.00633128581588864	0.339475603897876	0.00270084446792873	0.00413933808934292	0.228048668029187
PPIA	0.195389145020361	-0.00104865841818122	-0.142688202087265	0.26477665255066	0.000989892247165847	0.120868263043658	0.985681327471045	-1.07845474618373e-05	-0.00138256287833722
PPIB	0.0117151457059641	0.00239117951232824	0.273845505862586	0.00530769976538332	0.00216827569516121	0.296416223776684	0.00017686189390763	0.00228258726884787	0.282959050206107
PPID	0.0843283500743737	-0.00336436962759214	-0.189462628660436	0.383106545158884	0.00194367694167726	0.0946672263513145	0.651296467479717	-0.000668878713280049	-0.0348072084549964
PPIE	0.441815710719632	0.000935225594165819	0.0850411029736787	0.00416393130660365	0.00391035681243953	0.304290911078951	0.00739923757232199	0.00244438651249418	0.204151987366554
PPIF	0.000138434468641076	-0.00888075751074234	-0.403991186188492	0.151293531190275	-0.00348334271565526	-0.155156491310262	0.00025205561786662	-0.00614314501135733	-0.276452346997143
PPP3CA.PPP3R1	0.0361333745555564	-0.00234722933544785	-0.229012957232925	0.0770199023245136	0.00230799082562491	0.190590591795498	0.99103695139935	9.737124434183e-06	0.000865413835923724
PPP3R1	0.907891715774946	-5.9909948211318e-05	-0.0128152163475233	0.465533530257997	0.000319984133902239	0.0792622864628129	0.699421433827775	0.000130158100454183	0.0297375087310866
PPY	4.09525158116674e-09	0.00653100893992396	0.587951373168908	8.93758267200269e-07	0.00614586403771004	0.49850017796759	2.80548663834936e-14	0.0063328771761847	0.539108785324038
PRDX1	0.246950639794108	0.00124865090397837	0.127720610452226	0.000403971625303019	0.00375980867477307	0.370993600287304	0.000868463221032176	0.00253192617021021	0.252367723036325
PRDX5	0.0175801979047782	-0.00246621475987178	-0.258515384292796	0.0822307049663436	-0.00158572247144658	-0.187377125214728	0.00319971609011913	-0.00201990192609912	-0.224196801162952
PRDX6	0.469062128492592	-0.000808435285905531	-0.0800682914167794	0.0728136775445015	0.00225745947551848	0.193314028408912	0.372541248272407	0.000750295006381315	0.0686146413841407
PRKAA1.PRKAB1..PRKAG1	0.0339165856736054	0.00156666976462748	0.231738820123919	0.543227808868583	0.000829412970270134	0.0660621664120016	0.128984023616128	0.00118520037194317	0.116552413435057
PRKAA2.PRKAB2.PRKAG1	0.00470628876965796	-0.00348210334401799	-0.305560162159165	0.341845078044832	0.00130646114527171	0.103126631732079	0.254765997514796	-0.00105760218321126	-0.0875648447658563
PRKACA	1.32313532758981e-05	-0.00775054824019346	-0.45573910420346	0.0299576678117356	-0.00366149500371498	-0.232876646350423	3.37078311405499e-06	-0.00567989360631767	-0.346804167333775
PRKCA	0.00518707941454261	-0.00551319830179017	-0.302337253447299	0.965727570697531	8.82684081950757e-05	0.00467416364363584	0.060512925489833	-0.00267081539326347	-0.143848292531633
PRKCB	0.0417503540873886	-0.00418338214269471	-0.222684794339563	0.268644021878624	0.00248602687174675	0.119901862716854	0.600631545345904	-0.000798108459547206	-0.0403118694917645
PRKCD	0.652515852157411	-0.000244172043606082	-0.0498447821070015	3.77797875184705e-05	0.00265876000832492	0.426641357462493	0.00410275360905756	0.00122719025150184	0.218431334932273
PRKCG	0.557884102886924	0.000618893474310337	0.0648406720327628	0.429275719348263	0.00058892084586002	0.0858280234893322	0.344184892332625	0.000603476085618012	0.0727747909797927
PRKCI	0.0461025697645557	0.00251956559997944	0.218251901537886	0.0318413170297103	0.00208396719170599	0.230345473220175	0.00355181463542774	0.00230561546970812	0.221792823387687
PRKCQ	0.211373301629805	-0.00154778934130102	-0.137777200517534	0.108504832494848	0.00220408906833277	0.173270591774555	0.69951015784062	0.000357093878193805	0.0297282857135087
PRKCZ	0.00438662635779099	0.00220351822886283	0.307869014115909	0.00206156656488188	0.00311056117582824	0.325982627981898	2.6813176619078e-05	0.00266641353715658	0.315191732055102
PRL	0.00195152638329427	0.00260299500305512	0.33324340547295	0.671133695728535	0.000422556390579256	0.0461645315127744	0.0231059643547162	0.00148908038937561	0.173671097435292
PRLR	0.2056116263524	0.00110364063127214	0.139515842009462	0.0941118953605614	0.00114375473639558	0.180614857768586	0.0399436834828616	0.00112545659004338	0.157273112880229
PROC	0.000131659063020729	-0.0013859215477676	-0.405190020416164	0.511607810629112	-0.000209685892571274	-0.0713083553759348	0.00128648216161454	-0.0007940068729105	-0.244214532575629
PROC.1	0.76372653616707	-0.000155407556519657	-0.0332868221923894	0.419005993014021	0.000596924593139975	0.0877442662066145	0.61667527020107	0.000225526363563801	0.0385478854142301
PROK1	0.215800366397176	0.000521796131767475	0.136464013529389	0.00685281373358197	0.00160301842447955	0.287889348373226	0.00328709838336229	0.00107073051399462	0.2235787112345
PROS1	0.0470695458686608	-0.000625468401788391	-0.217314331825684	0.113233374498885	-0.000369892437813199	-0.17102396948395	0.0104881953267214	-0.000496133406861639	-0.19525945983614
PRSS1	0.920887154264359	9.5021049655033e-05	0.0110008031139274	0.278975639617013	-0.000905778362900463	-0.117365251720153	0.51126336421882	-0.000413918833054278	-0.0505710060760355
PRSS2	0.00366895029334075	0.00319950010776948	0.313653735990925	0.000950159327574364	0.00283242519871017	0.348199752627641	1.25727057252785e-05	0.00301307556319153	0.327147018977765
PRSS22	0.0183415899204302	0.00134109537303073	0.256864529128106	0.147157507066696	0.000788106040185289	0.156722873653499	0.00679769363968393	0.0010654232015547	0.206260961647694
PRSS27	0.0369542904334045	-0.0011587632413107	-0.228038988876613	0.181155486326826	-0.000641295120539436	-0.144700617247652	0.0151273984470444	-0.000891319949868047	-0.185519440226493
PRSS3	0.674401830553437	0.000218368666565147	0.046510331233599	0.409107561276301	-0.000381010886494374	-0.0896170846971727	0.807515684024297	-8.40890536501444e-05	-0.018767028876638
PRTN3	0.00539916289833198	0.00196394369093689	0.300999179518918	0.0633704103234524	0.00137725804598098	0.199923715281296	0.00106503303930031	0.00166976920056825	0.248167403790169
PSMA1	0.381928122062401	0.000498666228997302	0.0966236312631448	0.000251322315548062	0.00168332200923263	0.382955618099142	0.00252792309547478	0.00110273583559259	0.229535582325288
PSMA2	0.589020290578206	0.000341192266698835	0.0597899018546638	0.338941555611173	0.000448036411529291	0.103745249419457	0.306523169489503	0.000398431954959985	0.0786516206894999
PSMA6	0.321246054563355	0.000911931565386424	0.109540455003312	9.90313135823574e-05	0.00347430497118312	0.405180083215244	0.000543024076598073	0.00221482957981686	0.261777108677095
PSMD7	0.79060973831643	-0.000130414922415854	-0.0294048231447388	0.34931472675325	0.000515158848977096	0.101550168761562	0.595246887405324	0.000195342685864958	0.0409085926378679
PSME1	0.368378805444634	0.000639373631871292	0.0993910011600481	0.00131630831759113	0.00226319690219208	0.339047753549075	0.00333117782215542	0.00146425255389676	0.223272528826003
PSME3	0.000145241976005668	0.00334998388401235	0.402840105445138	0.00141311348276242	0.00314014832365356	0.33701829886124	7.92142871461604e-07	0.00324355169091423	0.366997304777774
PSPN	0.0450969252449243	0.00129386069854402	0.219244368175061	0.00328946517868439	0.002416428931162	0.31174274443377	0.000525225033405934	0.00187776325833591	0.262431911536416
PTEN	0.481175984685195	0.000601246962185763	0.077908124213903	0.0101772795296535	0.00265599032570514	0.274170451659514	0.0142597506388482	0.00164200005030692	0.187120202039744
PTGS2	0.459790759090421	0.000814652300038168	0.0817421019754078	0.000203449520983291	0.00242892295357259	0.388137992959876	0.0100055403370117	0.00164120880983653	0.196481317668538
PTH	0.0147487852919117	0.00276895408228842	0.265250975584565	0.00200091160347297	0.00279531383469707	0.326870092988213	0.000108217328933406	0.00278776895067405	0.291726250656405
PTHLH	3.43123781951501e-05	0.0036573483960143	0.435737978100965	0.000170927294282446	0.00330840177662165	0.392346191268893	1.93670444572271e-08	0.00347821026545654	0.41325803545608
PTK2	0.0136687284487242	0.0022999452254162	0.268118379570861	0.268906527565364	0.000815559261410912	0.119836607672713	0.00863952299015619	0.00154873408359917	0.200245694033674
PTK6	0.00454120918739845	0.0029054950574342	0.306734457600543	0.108878265594578	0.00138693790138553	0.173090432998849	0.00132224960010311	0.00213917862458674	0.24363543244721
PTN	8.19734940839322e-24	0.0107517208513196	0.84319700076449	1.79886364469714e-20	0.0087850811019206	0.799003424647445	2.60177746900342e-42	0.00974646826234407	0.817282925341057
PTPN1	0.0284550019547324	-0.000987720210634968	-0.239155819782546	0.121400495633315	0.000698559500249695	0.167308901608858	0.673298382710526	-0.000135748731117126	-0.0324721750929606
PTPN11	0.0294078984159008	-0.00231264620562418	-0.23777990069441	0.644209905906233	-0.000458402067888462	-0.050207314342331	0.057427692416593	-0.00137282463552085	-0.145592482883245
PTPN2	0.216319108344268	-0.00102181689469635	-0.136311392396485	0.526076375801257	0.000334937772168977	0.0688882246720551	0.494187727962696	-0.000331702618803636	-0.0526308262466846
PTPN6	0.807416196410852	-0.000449918826835209	-0.0269961280686927	0.831412501527314	-0.000303755011775115	-0.0231561044879952	0.742971687912755	-0.000378217251010793	-0.025257972700214
PYY	0.345961606245165	0.00068318538922582	0.104110054398679	0.0215127420375142	-0.00125390628516716	-0.246217834248713	0.511611409185966	-0.00029683205797983	-0.0505293979488098
RAC1	0.0131344990778111	-0.00338016131807028	-0.269610003488747	0.56649379047267	0.000855925929260297	0.0622972531462506	0.225469791886236	-0.00122703017157944	-0.093174079631234
RAC3	0.00421394684090012	-0.00247810301972084	-0.309179243894017	0.149457352419604	0.00140183063840919	0.155847869977841	0.442709783100758	-0.000504927344767593	-0.0590838318733758
RAD51	0.55199736206291	0.000245247761064173	0.0658103873718063	0.567317694119393	0.000313974505150912	0.0621652942036472	0.414399182709519	0.000279437207659339	0.0628136294483627
RAN	0.0129540542049954	-0.00497478787207662	-0.270125730200431	0.777366482026729	-0.000545448744189884	-0.0307518787486049	0.0491284654669761	-0.00272439555133658	-0.150701520022103
RARRES2	1.2031694323396e-06	0.00253159821161971	0.501121773031339	1.63075201412421e-08	0.00264877352840089	0.560634385956107	1.1697470226966e-13	0.00258809029984022	0.527941473841768
RASA1	0.652481340978369	0.000569353126007244	0.049850074540007	0.988550486728166	9.96767997509571e-06	0.00156109541631174	0.682302132528214	0.000291646685156294	0.0315252086167845
RB1	0.158891373644346	0.00101588660672442	0.155105858531056	0.223846247775141	-0.000696148075811991	-0.131744149041325	0.743877628394778	0.00014975080299698	0.0251657332837426
RBM39	0.000939663687642805	0.00356090755750837	0.354448778511849	0.00526720183267304	0.00214982738469409	0.296668010975862	1.38700453653499e-05	0.00284568507371605	0.325625066016426
RBP4	0.817617776899248	0.000105268049411816	0.025540205202573	0.203235742598841	0.000565385163292117	0.137755231677822	0.282172628878379	0.000341327509577456	0.082707469213977
REG1A	2.39168245081248e-07	0.00517370859525933	0.528393160031226	4.95305857247795e-07	0.00417775537082767	0.508477075863018	4.39206824523263e-13	0.00466945478227489	0.517214829463107
REG4	7.49897597361019e-10	0.00391065612832676	0.609675241244211	1.15468692620204e-06	0.00321306379325777	0.494070290450163	7.27660991035417e-15	0.00355371822871497	0.549297823109718
RELT	2.47628679432022e-11	0.00378918903954646	0.648863404499972	2.22643250945336e-07	0.00316214241040765	0.521505380721665	4.50338042319619e-16	0.00348149217727286	0.569272186049005
REN	1.63552218509054e-05	0.00459711810547173	0.45139743623321	0.00558538978938528	0.0032633242652265	0.294734244724612	1.1096661020268e-06	0.00393668688695267	0.362419323360234
RET	1.08897835050229e-14	-0.00533043509211818	-0.720646146790354	1.76779036571337e-06	-0.00362116964279567	-0.486564295886975	3.38626927352812e-18	-0.00446485111063477	-0.601396168234746
RETN	0.00060305496771991	0.00217716512856208	0.366640036946567	0.728013437373016	-0.000209370000471324	-0.0378184365223325	0.0275367599652313	0.000967717238434055	0.168559169270756
RGMA	3.70076648508615e-07	-0.00220763917588967	-0.521255267712595	0.00152061425285844	-0.00102913753777864	-0.334907158970959	3.17362378527674e-09	-0.00160696469328632	-0.433486178273289
RGMB	0.00541608460800973	0.00111432266382444	0.300894435160086	0.271013258768592	0.000397976384086674	0.119314453810037	0.00541518383488882	0.000755020166515931	0.211821399517906
RNASEH1	0.0814319857336229	0.00173608537716356	0.191222127949922	0.0451323724229893	-0.0025562528894992	-0.215376307434888	0.584529896739152	-0.000446452103977859	-0.042103576750419
RNF43	0.0460031333652638	0.00185554736024077	0.218349232869795	0.905445920303687	-0.000126302823222759	-0.0129214201947656	0.228287134835234	0.000849113053335182	0.0926131827357621
ROBO2	0.702295441534848	-0.000121429517766156	-0.0423194420223095	0.000539775181316014	-0.00111890835316155	-0.363456747700008	0.00637280675611425	-0.000632289378020472	-0.207853201457735
ROBO3	0.599258031670089	-0.000489566133883323	-0.0581560784097338	0.173307228264416	0.0014803990673107	0.147317464525821	0.473890063751997	0.000511847417996976	0.0551291176354155
ROR1	2.89399858357993e-10	0.00306691990848491	0.621178449255592	0.00116627874887324	0.0014058943400503	0.34247758959681	1.16583061270646e-11	0.00222164801391534	0.488892476125352
RPS27A	0.0995688280296766	0.00185405045193975	0.180921361875805	1.03032992853381e-05	0.00465524071083929	0.453458225829189	2.08813495764303e-05	0.00327995859521188	0.319194964387591
RPS27A.1	0.0143081674100964	0.00176427154747098	0.266398055888442	0.000318915005713878	0.00280154826847175	0.377009601496878	1.42844583689019e-05	0.00229054950201612	0.325167202101679
RPS3	0.888729047696328	7.98937729010181e-05	0.0154970068663811	0.0743092954762927	0.00171937501555629	0.192331522603591	0.106733243562164	0.000908294573304301	0.123786189233498
RPS3A	0.150825702624327	0.000886179601312221	0.158129510255341	0.453444099253161	0.000892326867033526	0.0814187729129277	0.189338933368809	0.000884169941173711	0.100855842886318
RPS6KA3	9.77847914907112e-06	-0.0052848871584251	-0.461832883447978	0.647515989290496	0.000537898049200792	0.0497073036949418	0.00596591139585502	-0.00233281682154274	-0.209469388529481
RPS6KA5	0.0524460032436645	0.0016920066678663	0.212373379480391	8.23135021843967e-05	0.00323205650788035	0.409412173419147	3.41607315712472e-05	0.00247891510924805	0.311258905565319
RPS7	0.0802731649250736	0.00140515197475229	0.191940069716875	0.00496988972337225	0.00220870167552558	0.298570959860949	0.00115915605651756	0.00181536469241141	0.246403099589547
RPSA	0.107014977667319	0.00200662238560122	0.177117532466897	0.307547832425993	-0.00104227790772986	-0.110660457734149	0.567827000918472	0.00045773500443467	0.0439864121122946
RSPO2	0.89341490108424	0.000128660949281102	0.0148404627727047	1.0629509025447e-05	0.00276299910554608	0.452840658416789	0.0101940561215136	0.00146938926023664	0.195998020240564
RSPO3	3.30935981202387e-15	0.00487450094817375	0.730036007249491	2.22394756103016e-14	0.00389498798656783	0.70598106886958	3.87928394311312e-28	0.00437849434921975	0.715662359024455
RSPO4	8.57661955743149e-15	0.00788512168065033	0.722559753353758	1.40308771531206e-12	0.00705852291713777	0.669100692261986	5.784837822383e-26	0.00746149906986866	0.694683287962235
RTN4R	0.0368731838644235	0.00122137830254157	0.22813440701505	0.00956708734936941	0.00132745565727533	0.276359180624394	0.00109720043426009	0.00128289334822126	0.247548906729913
RXFP1	0.0199427703356171	0.00146092317914058	0.253576514196405	0.0772528150080006	0.00138763826568087	0.19044330218266	0.0046336516878682	0.00142067950987929	0.215556506599251
S100A12	0.0232130552991777	0.00206476451872518	0.247509059454895	0.00650804348890672	0.00316094583337526	0.28963245890068	0.000369230342459717	0.00262042371009211	0.26925607019044
S100A4	0.500314375442448	0.000636747615723682	0.0745535631105315	0.0340515479338089	0.00140261626444484	0.227531461118597	0.0714867708999768	0.00102760626791501	0.138182437755728
S100A6	0.76870228973884	-0.000240935004122913	-0.0325654156557828	0.0187442425622338	0.00181976886124737	0.251579557050316	0.152315629769425	0.000812867595995989	0.109936158168759
S100A7	0.436727592291082	0.000625122352973757	0.0859885122372684	0.419625432190276	0.000817495391364615	0.0876279233232379	0.260088432161268	0.000728976079056243	0.0865945610328737
S100A9	1.88181299332847e-05	0.00537823333181729	0.448491281546163	1.08456910124715e-05	0.00579809834544562	0.452441108890105	6.47912742132302e-10	0.0055949560333863	0.450221513451919
SAA1	0.000265538335352939	0.0105711011668766	0.388003192896481	0.00362986897670324	0.00783913174951264	0.308652797193601	3.22269735005426e-06	0.00916982969191381	0.347451998572915
SBDS	0.104500142871103	-0.0024017171930893	-0.178378460376829	0.0568100063595827	0.00313019017604697	0.205003278050725	0.713817623512774	0.000407026237249662	0.028246411480864
SCARB2	0.0390788846316866	0.0019968776509811	0.225599718289982	0.0518768661349166	0.00090190266074883	0.20914885001682	0.00630849318846318	0.00144314018572005	0.208102413360021
SCARF1	1.84872362048989e-07	0.00236037721298216	0.532528001055539	9.76058984418883e-07	0.0025674393886998	0.49698378279007	9.19288245600233e-13	0.00246401756039839	0.511058417589955
SCARF2	0.703155961151589	0.000450466572673211	0.0421911253654827	0.237382459675082	0.000815916725228944	0.128005490243469	0.34287435039087	0.000643576037826435	0.0729721707007051
SCGB2A1	0.0303927346340074	0.00155575044145941	0.236396869060332	0.111780618590811	0.000628920782310882	0.171706333978314	0.00725642111467563	0.00108556374379776	0.20463849314026
SCT	0.57813411837538	0.000342817707416719	0.061541389488202	0.233312371537413	0.000740992308967358	0.129113643698068	0.209745879606676	0.000545320936321267	0.0963995118452706
SECTM1	3.68287481957071e-06	0.00211394695368285	0.480750031340761	8.17588317872138e-07	0.0022410166694646	0.500026211122164	9.99656671793997e-12	0.0021775149635767	0.490280658087124
SELE	0.0215547218488489	-0.00173996507873105	-0.250487444783638	0.117302742355425	-0.00131837422278096	-0.169147957779102	0.00771757202108506	-0.00151746450080764	-0.203096928975198
SELL	0.00509780357430021	-0.00119534554457208	-0.302915069298616	0.000144579461109535	-0.00164970796530007	-0.396338442310273	2.53120503594272e-06	-0.00142830080425465	-0.350910252815688
SELP	0.798461214563948	-0.000150626150612297	-0.0282779205505432	0.0137319634370839	0.0015677523681316	0.263318222554765	0.0961878825492497	0.000721602218207398	0.127635688266087
SEMA3A	0.00389186133612198	0.00279071758659625	0.311756360863202	0.297697447140848	0.000695682048908459	0.112923772351651	0.00309063668525028	0.00173377820332091	0.224990123647713
SEMA3E	9.50519975022869e-06	0.00402248130842045	0.462398137730568	0.00845458236139502	0.00274006899316477	0.280685383278014	1.06269765800764e-06	0.00336679751024457	0.363010683310152
SEMA5A	0.17867890260667	-0.000678665002995791	-0.148142076294862	0.894879472964583	7.40778889828558e-05	0.0143732544151443	0.425989859648418	-0.000300759689278159	-0.0612693579095416
SEMA6A	0.00178312224098116	-0.00220053232194798	-0.335942874918985	0.000226923685783593	-0.0020167457235412	-0.385470765120657	1.75569476863087e-06	-0.00210723406774156	-0.356071709779039
SEMA6B	0.313694988324956	-0.000751339208912645	-0.111252450516132	0.519579721525128	-0.000394914110712115	-0.0699706768041899	0.232688544890228	-0.000570224027135117	-0.0917466138725234
SERPINA1	9.92002976623958e-08	0.00378371355858805	0.542301823520714	5.04439354965302e-07	0.00309571159925075	0.508172932674117	1.87261261635049e-13	0.00343237149587647	0.524169443828461
SERPINA10	0.27052600727983	-0.000876626676606505	-0.121597150308428	0.0885837675506843	-0.00124368520306328	-0.183671643838905	0.0482332264570113	-0.00107150904102966	-0.151294570091348
SERPINA3	0.130300727198145	0.000397509239503351	0.1664129321009	0.417237033713562	0.000186434592329733	0.0880770600542065	0.0926086614941522	0.000291471157726429	0.129018270681922
SERPINA3.1	9.90385535989221e-06	0.00257728060999508	0.461578493066103	3.65670836037034e-05	0.00194962672833755	0.427343151431734	1.22066545307632e-09	0.00226007655948737	0.443658399627738
SERPINA4	0.0181887722950747	-0.000892479667160361	-0.257191080819757	0.534543449186863	-0.000193255266765977	-0.0674874804552334	0.0285803310012506	-0.000535046566716271	-0.167458635758595
SERPINA5	0.138140027484155	0.0040963894255392	0.163140101818664	0.409911542246936	0.00254302143247139	0.0894639910156012	0.107727806051908	0.00331573775655166	0.123438831382661
SERPINA6	0.0039321812842095	0.00160921597203135	0.311423559927207	0.00483555997543655	0.00186576968844513	0.299464102505083	5.48900904753601e-05	0.00174190530103775	0.303392444079792
SERPINA7	0.168373152052884	-0.000402561552197003	-0.151693755279359	0.0484779255759995	-0.000585234467137947	-0.212197835601769	0.0165804467585901	-0.000496723761383315	-0.183009824537208
SERPINC1	1.82491932871764e-07	-0.00110973109040971	-0.532734652209104	0.000104187344750982	-0.000963204792874872	-0.40400841568985	2.09668592727285e-10	-0.00103479872307896	-0.461577640783539
SERPIND1	0.258710536353684	-0.000500084040426429	-0.124618630632905	0.0899969213226428	-0.000642019580544003	-0.18287620968293	0.0485734569242236	-0.000576886003956749	-0.151068114148118
SERPINE1	0.86300420467652	0.000267286127001894	0.0191115282803217	0.0211272951879896	0.00362067740187883	0.24692756207901	0.073861139616996	0.00196528329908453	0.137050929726953
SERPINE2	0.139084325084409	0.000756001969512097	0.162755443630161	0.000391617447797855	0.00241247776442656	0.371790597919632	0.000185218039050825	0.00159582389622774	0.282120176614445
SERPINF1	0.873523987798919	4.64041573315842e-05	0.0176312239180875	0.0163808186785392	0.000688397730660802	0.256725417226766	0.0755373838595836	0.000378272957730145	0.136269739249474
SERPINF2	2.28675586772383e-14	-0.00243928029756243	-0.714597920933523	4.17897201739327e-07	-0.00188919363047139	-0.511291720786747	1.37599290942199e-18	-0.00216066159623879	-0.606941188123733
SERPING1	0.0957278888762552	0.000872992175341938	0.182971209234186	0.116532212601392	0.000953698638407074	0.169499278433042	0.0233117750603624	0.000909990928348711	0.173415725908337
SET	0.0879556804341439	-0.000511580770759467	-0.187325533260172	0.211868223384168	-0.000451152701658588	-0.135187232906108	0.0395661329479544	-0.000481191839450914	-0.157569405089119
SEZ6L2	0.14825781896172	0.00157134834460134	0.159117477301924	0.00186881218957771	0.00400260498447547	0.328890016205038	0.000854410170165297	0.00281007959430744	0.25270054959005
SFN	1.14626363304159e-05	0.0021061242730503	0.458645233717051	0.000325794243544058	0.00205678882043823	0.376471282636485	3.10771653026802e-08	0.00208724246407702	0.407741355749616
SFRP1	0.00416863866338073	0.00222268340092821	0.309530935457307	0.000130163005707447	0.00210830094534617	0.398817817299756	4.97198902916021e-06	0.00215920372063471	0.341138371596667
SFTPD	0.0185360788851457	0.00276951764750084	0.256452295065173	2.00577135351893e-05	0.00577726906116231	0.439991755279129	1.72683037779911e-06	0.00430268755187901	0.356303455256261
SGTA	0.00859852006323902	-0.00320579424135224	-0.284995078324367	0.349658972863004	0.00124844450281549	0.101478026167768	0.297017967392828	-0.000946055526817416	-0.0802084338467121
SH2D1A	0.0207836204677016	0.0024271923181118	0.25193954817673	0.0476413332050092	0.00181574779047643	0.212975231909103	0.00215913997846343	0.00211927184550961	0.233042499470126
SHBG	3.45603300332918e-09	0.0046074797956928	0.590197184660592	0.116026342944316	0.00146810628379027	0.169730903863049	4.19859567142104e-06	0.00299291116616925	0.343616552657128
SHC1	0.465195818068732	-0.000676058761066141	-0.0807640812917355	0.025311392737425	0.00221109191692221	0.239749370965744	0.243310133444395	0.000790912586793136	0.0897017698934057
SHH	5.99660429572976e-05	-0.00401090745863728	-0.423409603968762	0.0001438068942821	-0.00417530661128007	-0.396465381109667	2.93006344492583e-08	-0.00409705115284884	-0.408433499454547
SIGLEC1	0.607037240552465	0.000399071402723709	0.0569229057002205	0.195476993835745	0.000999285072363919	0.140130746715776	0.198944034670338	0.000699810228054424	0.0987171394545741
SIGLEC14	0.507269268253142	0.000872420700442341	0.0733512020317861	0.158183324823269	0.00222738485296058	0.152616868588513	0.127069763499363	0.00156204716930577	0.117134859344611
SIGLEC6	0.457996015450791	0.000867135051976536	0.0820682464610866	0.14644595841078	0.000920193687136014	0.156995669250232	0.170446723001736	0.000900141433550555	0.105306071638647
SIGLEC7	0.0972165555507836	0.000902977799485479	0.182169204283185	0.712819778240231	0.000176654911844133	0.0400245117699499	0.138818346434474	0.000533234492069544	0.113660676222985
SIGLEC9	0.758806608485436	-0.00132476384640177	-0.0340015015048198	0.0423959388475136	0.00903669008628382	0.218124566534498	0.202388660391302	0.0039443804291837	0.0979684131521563
SIRPA	0.115462286735986	0.00235008868736764	0.173043799470102	0.0380187578071717	0.00327697620561954	0.222844043100264	0.00897412733565825	0.00282535506027536	0.199277361744906
